units,context,element,taxonid,symmetry,taxongroup,elementtype,variablename,ecologicalgroup,samples,sites
NISP,NA,spore,33,NA,Vascular plants,spore,Botrychium,VACR,8,2
NISP,NA,spore,83,NA,Vascular plants,spore,Dryopteris-type,VACR,75,4
NISP,NA,spore,91,NA,Vascular plants,spore,Equisetum,VACR,51,5
NISP,NA,spore,139,NA,Vascular plants,spore,Isoëtes,AQVP,15,2
NISP,NA,spore,184,NA,Unidentified palynomorphs,spore,Unknown (monolete) undiff.,UNID,6,3
NISP,NA,spore,234,NA,Vascular plants,spore,Polypodiaceae,VACR,51,1
NISP,NA,spore,286,NA,Vascular plants,spore,Selaginella,VACR,5,2
NISP,NA,spore,294,NA,Bryophytes,spore,Sphagnum,AQBR,6,4
NISP,NA,spore,305,NA,Unidentified palynomorphs,spore,Unknown (trilete) undiff.,UNID,10,3
NISP,NA,spore,312,NA,Unidentified palynomorphs,spore,Indeterminable,UNID,12,2
NISP,NA,spore,313,NA,Unidentified palynomorphs,spore,Unknown,UNID,50,2
NISP,NA,spore,326,NA,Algae,spore,Botryococcus,ALGA,10,2
NISP,NA,spore,339,NA,Unidentified palynomorphs,spore,Unknown (trilete),UNID,83,5
NISP,NA,spore,348,NA,Unidentified palynomorphs,spore,Unknown (monolete),UNID,9,2
NISP,NA,spore,508,NA,Vascular plants,spore,Ophioglossum,VACR,10,3
NISP,NA,spore,509,NA,Vascular plants,spore,Osmunda,VACR,6,1
NISP,NA,spore,512,NA,Vascular plants,spore,Thelypteris palustris-type,VACR,10,1
NISP,NA,spore,677,NA,Vascular plants,spore,Pteridophyta,VACR,1,1
NISP,NA,spore,799,NA,Vascular plants,spore,Polypodiophyta (monolete),VACR,62,1
NISP,NA,spore,807,NA,Vascular plants,spore,Pteridium,VACR,8,3
NISP,NA,spore,835,NA,Vascular plants,spore,Polypodium,VACR,11,3
NISP,NA,spore,930,NA,Laboratory analyses,spore,Lycopodium tablets,LABO,12,1
NISP,NA,spore,1060,NA,Vascular plants,spore,Pteris-type,VACR,54,2
NISP,NA,spore,1167,NA,Bryophytes,spore,Marchantiophyta,UPBR,1,1
NISP,NA,spore,1256,NA,Unidentified palynomorphs,spore,"Unknown (trilete, psilate)",UNID,14,4
NISP,NA,spore,1265,NA,Vascular plants,spore,Polypodiophyta (trilete),VACR,74,1
NISP,NA,spore,1343,NA,Bryophytes,spore,Riccia,AQBR,15,7
NISP,NA,spore,1344,NA,Bryophytes,spore,Anthoceros,UPBR,4,1
NISP,NA,spore,1348,NA,Vascular plants,spore,Asplenium,VACR,1,1
NISP,NA,spore,1433,NA,Fungi,spore,Tilletia,FUNG,1,1
NISP,NA,spore,1489,NA,Fungi,spore,Sporormiella,FUNG,6,1
NISP,NA,spore,1624,NA,Vascular plants,spore,Pteris,VACR,23,8
NISP,NA,spore,1625,NA,Vascular plants,spore,Pteridaceae,VACR,2,1
NISP,NA,spore,1694,NA,Vascular plants,spore,Ophioglossum-type,VACR,17,1
NISP,NA,spore,1695,NA,Vascular plants,spore,Pteridophyta (trilete),VACR,3,1
NISP,NA,spore,1723,NA,Vascular plants,spore,Cyatheaceae,VACR,2,1
NISP,NA,spore,1802,NA,Bryophytes,spore,Anthocerotaceae,UPBR,55,2
NISP,NA,spore,2027,NA,Vascular plants,spore,Pteridophyta undiff.,VACR,12,2
NISP,NA,spore,2138,NA,Unidentified palynomorphs,spore,"Unknown (trilete, reticulate)",UNID,9,1
NISP,NA,spore,2139,NA,Unidentified palynomorphs,spore,"Unknown (monolete, reticulate)",UNID,4,1
NISP,NA,spore,2327,NA,Bryophytes,spore,Anthocerotales (type 1),UPBR,4,3
NISP,NA,spore,2328,NA,Bryophytes,spore,Anthocerotales (type 2),UPBR,7,3
NISP,NA,spore,2329,NA,Bryophytes,spore,Anthocerotales (type 3),UPBR,4,3
NISP,NA,spore,2341,NA,Vascular plants,spore,Ophioglossum cf. O. polyphyllum,VACR,1,1
NISP,NA,spore,2343,NA,Unidentified palynomorphs,spore,"Unknown (monolete, psilate)",UNID,14,5
NISP,NA,spore,2521,NA,Vascular plants,spore,Azolla nilotica,VACR,5,3
NISP,NA,spore,2642,NA,Vascular plants,spore,Huperzia,VACR,1,1
NISP,NA,spore,3328,NA,Vascular plants,spore,Lygodium,VACR,1,1
NISP,NA,spore,3391,NA,Vascular plants,spore,Salvinia,VACR,1,1
NISP,NA,spore,4982,NA,Vascular plants,spore,Anogramma leptophylla,VACR,1,1
NISP,NA,spore,5009,NA,Vascular plants,spore,cf. Isoëtes,VACR,1,1
NISP,NA,spore,5011,NA,Vascular plants,spore,Lycopodium,VACR,22,7
NISP,NA,spore,5123,NA,Algae,spore,Mougeotia,ALGA,1,1
NISP,NA,spore,5174,NA,Bryophytes,spore,Anthoceros laevis-type,UPBR,1,1
NISP,NA,spore,5470,NA,Fungi,spore,Glomus,FUNG,27,3
NISP,NA,spore,9902,NA,Vascular plants,spore,Ceratopteris,VACR,3,2
NISP,NA,spore,24696,NA,Fungi,spore,Sordaria,FUNG,2,1
NISP,NA,spore,28001,NA,Unidentified palynomorphs,spore,"Unknown (monolete, echinate)",UNID,2,1
NISP,NA,spore,29654,NA,Fungi,spore,Tetraploa,FUNG,2,1
NISP,NA,spore,33195,NA,Vascular plants,spore,Diphasium,VACR,1,1
NISP,NA,spore,33285,NA,Unidentified palynomorphs,spore,"Unknown (monolete, non-psilate)",UNID,1,1
NISP,NA,spore,33796,NA,Bryophytes,spore,Riella,UPBR,21,1
NISP,NA,spore,34151,NA,Unidentified palynomorphs,spore,"Unknown (trilete, non-psilate)",UNID,3,1
NISP,NA,spore,37440,NA,Vascular plants,spore,Monoletes,PTER,57,5
NISP,NA,spore,37441,NA,Vascular plants,spore,Triletes,PTER,14,3
NISP,NA,spore,37446,NA,Vascular plants,spore,Triletes (smooth),PTER,51,2
NISP,NA,spore,37449,NA,Vascular plants,spore,Triletes undiff.,PTER,64,2
NISP,NA,spore,37863,NA,Vascular plants,spore,Monoletes (psilate),PTER,106,4
NISP,NA,spore,38633,NA,Fungi,spore,Apiosordaria,FUNG,2,2
NISP,NA,spore,39467,NA,Vascular plants,spore,Monoletes undiff.,PTER,55,2
NISP,NA,spore,43586,NA,Vascular plants,spore,Pteris-type vittata,VASC,40,1
NISP,NA,spore,45327,NA,Vascular plants,spore,Triletes (scabrate),PTER,1,1
NISP,NA,spore,46112,NA,Vascular plants,spore,Triletes (psilate),PTER,3,1
NISP,NA,spore,46114,NA,Vascular plants,spore,Trilete (verrucate),PTER,23,1
NISP,NA,spore,46335,NA,Vascular plants,spore,Ceratopteris cornuta,VACR,2,2
NISP,NA,spore,47357,NA,Vascular plants,spore,cf. Hymenophyllaceae,VACR,1,1
NISP,NA,valve,27982,NA,Diatoms,valve,Undetermined diatom,DIAT,7,1
number,NA,counted,932,NA,Laboratory analyses,counted,Lycopodium spike,LABO,150,4
number,NA,quantity added,930,NA,Laboratory analyses,quantity added,Lycopodium tablets,LABO,92,3
particles/cm^2/yr,NA,>10 µm,1062,NA,Charcoal,>10 µm,Charcoal,CHAR,25,1
particles/ml,NA,>10 µm,1062,NA,Charcoal,>10 µm,Charcoal,CHAR,25,1
